,DEPTH,DT,GR,NPHI,PEF,RHOB,WELL
78342,3440.9,70.481,30.12,0.105,7.795,2.57,15/9-F-11 A
78343,3441.0,70.552,27.794,0.104,7.842,2.576,15/9-F-11 A
78344,3441.1,70.91,27.523,0.104,7.89,2.582,15/9-F-11 A
78345,3441.2,71.448,27.6,0.107,7.954,2.588,15/9-F-11 A
78346,3441.3,71.912,31.814,0.11,8.05,2.593,15/9-F-11 A
78347,3441.4,72.432,34.269,0.115,8.129,2.595,15/9-F-11 A
78348,3441.5,72.994,34.686,0.119,8.16,2.594,15/9-F-11 A
78349,3441.6,73.42,35.345,0.123,8.144,2.592,15/9-F-11 A
78350,3441.7,73.748,35.367,0.124,8.077,2.59,15/9-F-11 A
78351,3441.8,73.982,35.558,0.124,7.979,2.588,15/9-F-11 A
78352,3441.9,73.868,34.333,0.124,7.903,2.587,15/9-F-11 A
78353,3442.0,73.537,34.881,0.126,7.895,2.587,15/9-F-11 A
78354,3442.1,72.955,36.206,0.129,7.913,2.587,15/9-F-11 A
78355,3442.2,72.101,36.066,0.131,7.916,2.586,15/9-F-11 A
78356,3442.3,71.127,36.018,0.132,7.908,2.584,15/9-F-11 A
78357,3442.4,70.011,35.539,0.128,7.9,2.583,15/9-F-11 A
78358,3442.5,69.281,36.714,0.122,7.899,2.582,15/9-F-11 A
78359,3442.6,68.782,35.888,0.112,7.916,2.582,15/9-F-11 A
78360,3442.7,68.602,33.285,0.103,7.965,2.583,15/9-F-11 A
78361,3442.8,68.543,31.104,0.094,8.053,2.585,15/9-F-11 A
78362,3442.9,68.532,28.593,0.087,8.165,2.59,15/9-F-11 A
78363,3443.0,68.57,25.559,0.082,8.243,2.597,15/9-F-11 A
78364,3443.1,68.878,24.769,0.08,8.262,2.606,15/9-F-11 A
78365,3443.2,69.364,25.433,0.081,8.229,2.613,15/9-F-11 A
78366,3443.3,70.143,26.431,0.084,8.155,2.616,15/9-F-11 A
78367,3443.4,71.03,27.978,0.087,8.043,2.616,15/9-F-11 A
78368,3443.5,71.921,30.107,0.091,7.902,2.616,15/9-F-11 A
78369,3443.6,72.693,31.288,0.095,7.771,2.615,15/9-F-11 A
78370,3443.7,73.425,34.87,0.101,7.692,2.613,15/9-F-11 A
78371,3443.8,74.068,39.086,0.108,7.65,2.609,15/9-F-11 A
78372,3443.9,74.37,41.021,0.115,7.612,2.602,15/9-F-11 A
78373,3444.0,74.447,43.175,0.123,7.561,2.596,15/9-F-11 A
78374,3444.1,74.296,44.393,0.131,7.529,2.592,15/9-F-11 A
78375,3444.2,73.398,46.07,0.135,7.555,2.588,15/9-F-11 A
78376,3444.3,72.757,43.773,0.136,7.632,2.585,15/9-F-11 A
78377,3444.4,72.281,40.802,0.127,7.716,2.581,15/9-F-11 A
78378,3444.5,71.728,38.431,0.119,7.78,2.579,15/9-F-11 A
78379,3444.6,71.393,39.361,0.106,7.838,2.581,15/9-F-11 A
78380,3444.7,71.237,37.576,0.094,7.901,2.588,15/9-F-11 A
78381,3444.8,71.129,34.769,0.089,7.962,2.596,15/9-F-11 A
78382,3444.9,71.315,32.244,0.088,7.989,2.602,15/9-F-11 A
78383,3445.0,71.789,30.401,0.091,7.962,2.603,15/9-F-11 A
78384,3445.1,72.647,29.861,0.096,7.897,2.601,15/9-F-11 A
78385,3445.2,73.531,31.563,0.102,7.826,2.6,15/9-F-11 A
78386,3445.3,74.436,33.632,0.11,7.779,2.601,15/9-F-11 A
78387,3445.4,75.087,36.683,0.121,7.772,2.602,15/9-F-11 A
78388,3445.5,75.564,39.339,0.126,7.794,2.603,15/9-F-11 A
78389,3445.6,75.818,41.941,0.132,7.82,2.6,15/9-F-11 A
78390,3445.7,75.969,42.892,0.135,7.829,2.594,15/9-F-11 A
78391,3445.8,76.072,41.533,0.136,7.797,2.586,15/9-F-11 A
78392,3445.9,76.112,38.692,0.136,7.725,2.58,15/9-F-11 A
78393,3446.0,76.021,35.918,0.135,7.639,2.58,15/9-F-11 A
78394,3446.1,75.966,37.058,0.134,7.562,2.583,15/9-F-11 A
78395,3446.2,76.047,37.862,0.134,7.53,2.587,15/9-F-11 A
78396,3446.3,75.936,38.905,0.135,7.552,2.586,15/9-F-11 A
78397,3446.4,75.798,39.898,0.136,7.61,2.58,15/9-F-11 A
78398,3446.5,75.723,39.484,0.139,7.685,2.572,15/9-F-11 A
78399,3446.6,75.465,39.6,0.142,7.758,2.567,15/9-F-11 A
78400,3446.7,75.16,41.153,0.142,7.839,2.566,15/9-F-11 A
78401,3446.8,74.92,40.523,0.139,7.906,2.569,15/9-F-11 A
78402,3446.9,74.74,37.237,0.133,7.936,2.574,15/9-F-11 A
78403,3447.0,74.633,35.382,0.127,7.939,2.581,15/9-F-11 A
78404,3447.1,74.754,31.88,0.122,7.947,2.589,15/9-F-11 A
78405,3447.2,74.98,31.182,0.12,7.974,2.597,15/9-F-11 A
78406,3447.3,75.258,31.496,0.125,7.991,2.602,15/9-F-11 A
78407,3447.4,75.493,32.973,0.13,7.951,2.604,15/9-F-11 A
78408,3447.5,75.497,36.292,0.136,7.862,2.601,15/9-F-11 A
78409,3447.6,75.328,38.876,0.143,7.778,2.595,15/9-F-11 A
78410,3447.7,74.947,41.185,0.143,7.757,2.589,15/9-F-11 A
78411,3447.8,74.495,40.329,0.139,7.816,2.583,15/9-F-11 A
78412,3447.9,73.993,39.667,0.136,7.937,2.581,15/9-F-11 A
78413,3448.0,73.813,37.122,0.127,8.058,2.582,15/9-F-11 A
78414,3448.1,73.679,34.511,0.12,8.135,2.584,15/9-F-11 A
78415,3448.2,73.589,32.06,0.116,8.158,2.586,15/9-F-11 A
78416,3448.3,73.752,31.467,0.117,8.143,2.585,15/9-F-11 A
78417,3448.4,74.013,31.409,0.118,8.104,2.583,15/9-F-11 A
78418,3448.5,74.387,30.218,0.119,8.057,2.58,15/9-F-11 A
78419,3448.6,75.099,29.93,0.119,8.02,2.58,15/9-F-11 A
78420,3448.7,75.986,30.931,0.122,7.995,2.581,15/9-F-11 A
78421,3448.8,77.091,33.484,0.127,7.953,2.581,15/9-F-11 A
78422,3448.9,78.172,36.672,0.134,7.873,2.58,15/9-F-11 A
78423,3449.0,79.174,40.385,0.143,7.763,2.575,15/9-F-11 A
78424,3449.1,80.039,44.514,0.153,7.653,2.567,15/9-F-11 A
78425,3449.2,80.671,45.115,0.162,7.566,2.558,15/9-F-11 A
78426,3449.3,81.189,46.822,0.164,7.5,2.548,15/9-F-11 A
78427,3449.4,81.555,47.296,0.168,7.427,2.542,15/9-F-11 A
78428,3449.5,81.598,47.678,0.166,7.337,2.538,15/9-F-11 A
78429,3449.6,81.504,45.502,0.163,7.242,2.539,15/9-F-11 A
78430,3449.7,81.279,45.005,0.159,7.174,2.542,15/9-F-11 A
78431,3449.8,80.996,44.955,0.157,7.152,2.546,15/9-F-11 A
78432,3449.9,80.685,42.671,0.156,7.171,2.546,15/9-F-11 A
78433,3450.0,80.349,43.593,0.157,7.22,2.544,15/9-F-11 A
78434,3450.1,80.094,43.191,0.157,7.275,2.542,15/9-F-11 A
78435,3450.2,79.897,42.033,0.157,7.302,2.543,15/9-F-11 A
78436,3450.3,79.805,42.592,0.154,7.294,2.543,15/9-F-11 A
78437,3450.4,79.773,41.91,0.151,7.276,2.543,15/9-F-11 A
78438,3450.5,79.776,40.443,0.149,7.282,2.54,15/9-F-11 A
78439,3450.6,79.788,40.405,0.149,7.319,2.537,15/9-F-11 A
78440,3450.7,79.783,40.364,0.149,7.356,2.533,15/9-F-11 A
78441,3450.8,79.775,39.529,0.15,7.395,2.534,15/9-F-11 A
78442,3450.9,79.886,39.841,0.152,7.433,2.537,15/9-F-11 A
78443,3451.0,79.914,40.245,0.154,7.464,2.541,15/9-F-11 A
78444,3451.1,79.873,41.749,0.159,7.483,2.545,15/9-F-11 A
78445,3451.2,79.907,42.485,0.156,7.48,2.547,15/9-F-11 A
78446,3451.3,79.66,42.257,0.156,7.443,2.547,15/9-F-11 A
78447,3451.4,79.128,42.441,0.154,7.372,2.544,15/9-F-11 A
78448,3451.5,78.62,41.069,0.151,7.29,2.542,15/9-F-11 A
78449,3451.6,78.014,38.302,0.148,7.231,2.543,15/9-F-11 A
78450,3451.7,77.289,38.011,0.144,7.216,2.55,15/9-F-11 A
78451,3451.8,76.778,38.224,0.14,7.239,2.559,15/9-F-11 A
78452,3451.9,76.395,38.193,0.137,7.267,2.563,15/9-F-11 A
78453,3452.0,76.174,36.707,0.135,7.294,2.564,15/9-F-11 A
78454,3452.1,76.0,37.188,0.136,7.342,2.564,15/9-F-11 A
78455,3452.2,75.809,36.426,0.136,7.412,2.566,15/9-F-11 A
78456,3452.3,75.573,38.316,0.137,7.491,2.567,15/9-F-11 A
78457,3452.4,75.477,35.753,0.138,7.573,2.566,15/9-F-11 A
78458,3452.5,75.431,33.656,0.135,7.651,2.566,15/9-F-11 A
78459,3452.6,75.435,35.342,0.138,7.717,2.567,15/9-F-11 A
78460,3452.7,75.742,34.356,0.135,7.761,2.571,15/9-F-11 A
78461,3452.8,76.134,36.217,0.139,7.784,2.575,15/9-F-11 A
78462,3452.9,76.53,36.657,0.14,7.783,2.577,15/9-F-11 A
78463,3453.0,77.061,36.499,0.142,7.767,2.575,15/9-F-11 A
78464,3453.1,77.608,36.282,0.144,7.738,2.572,15/9-F-11 A
78465,3453.2,78.024,34.955,0.145,7.701,2.568,15/9-F-11 A
78466,3453.3,78.347,37.542,0.147,7.652,2.564,15/9-F-11 A
78467,3453.4,78.616,39.815,0.149,7.596,2.562,15/9-F-11 A
78468,3453.5,78.831,41.582,0.152,7.539,2.56,15/9-F-11 A
78469,3453.6,78.935,41.353,0.154,7.5,2.559,15/9-F-11 A
78470,3453.7,78.984,43.432,0.155,7.501,2.56,15/9-F-11 A
78471,3453.8,79.084,43.409,0.155,7.548,2.561,15/9-F-11 A
78472,3453.9,79.13,42.427,0.155,7.618,2.562,15/9-F-11 A
78473,3454.0,79.144,42.114,0.156,7.676,2.563,15/9-F-11 A
78474,3454.1,79.258,43.491,0.154,7.699,2.563,15/9-F-11 A
78475,3454.2,79.41,42.569,0.158,7.687,2.563,15/9-F-11 A
78476,3454.3,79.595,42.512,0.158,7.656,2.561,15/9-F-11 A
78477,3454.4,79.722,43.347,0.158,7.623,2.56,15/9-F-11 A
78478,3454.5,79.804,43.9,0.158,7.593,2.56,15/9-F-11 A
78479,3454.6,79.838,44.086,0.158,7.561,2.56,15/9-F-11 A
78480,3454.7,79.653,45.177,0.157,7.526,2.56,15/9-F-11 A
78481,3454.8,79.459,43.923,0.157,7.492,2.559,15/9-F-11 A
78482,3454.9,79.264,43.748,0.156,7.466,2.557,15/9-F-11 A
78483,3455.0,79.077,44.814,0.153,7.44,2.555,15/9-F-11 A
78484,3455.1,78.949,43.697,0.157,7.419,2.552,15/9-F-11 A
78485,3455.2,78.907,41.785,0.157,7.419,2.55,15/9-F-11 A
78486,3455.3,78.784,41.469,0.158,7.449,2.549,15/9-F-11 A
78487,3455.4,78.702,42.537,0.158,7.496,2.55,15/9-F-11 A
78488,3455.5,78.72,40.693,0.157,7.532,2.552,15/9-F-11 A
78489,3455.6,78.696,41.687,0.156,7.546,2.554,15/9-F-11 A
78490,3455.7,78.634,39.28,0.156,7.556,2.557,15/9-F-11 A
78491,3455.8,78.505,40.133,0.154,7.58,2.558,15/9-F-11 A
78492,3455.9,78.362,42.112,0.152,7.61,2.559,15/9-F-11 A
78493,3456.0,78.23,43.064,0.15,7.631,2.56,15/9-F-11 A
78494,3456.1,78.145,42.775,0.148,7.64,2.561,15/9-F-11 A
78495,3456.2,78.087,42.5,0.147,7.646,2.562,15/9-F-11 A
78496,3456.3,78.058,41.429,0.146,7.655,2.562,15/9-F-11 A
78497,3456.4,78.106,39.912,0.147,7.669,2.562,15/9-F-11 A
78498,3456.5,78.21,38.508,0.148,7.687,2.563,15/9-F-11 A
78499,3456.6,78.333,38.04,0.149,7.696,2.566,15/9-F-11 A
78500,3456.7,78.416,37.492,0.151,7.69,2.569,15/9-F-11 A
78501,3456.8,78.429,36.714,0.153,7.685,2.57,15/9-F-11 A
78502,3456.9,78.39,37.359,0.155,7.698,2.569,15/9-F-11 A
78503,3457.0,78.242,39.507,0.155,7.72,2.565,15/9-F-11 A
78504,3457.1,77.955,40.096,0.15,7.72,2.561,15/9-F-11 A
78505,3457.2,77.568,41.528,0.148,7.691,2.556,15/9-F-11 A
78506,3457.3,77.174,40.742,0.149,7.656,2.555,15/9-F-11 A
78507,3457.4,76.827,41.832,0.148,7.629,2.556,15/9-F-11 A
78508,3457.5,76.521,41.599,0.146,7.6,2.559,15/9-F-11 A
78509,3457.6,76.257,40.677,0.144,7.567,2.56,15/9-F-11 A
78510,3457.7,75.956,40.015,0.139,7.543,2.56,15/9-F-11 A
78511,3457.8,75.614,38.973,0.138,7.553,2.561,15/9-F-11 A
78512,3457.9,75.182,36.905,0.138,7.589,2.562,15/9-F-11 A
78513,3458.0,75.075,37.346,0.142,7.619,2.562,15/9-F-11 A
78514,3458.1,75.386,37.114,0.143,7.619,2.559,15/9-F-11 A
78515,3458.2,75.667,37.521,0.144,7.59,2.557,15/9-F-11 A
78516,3458.3,75.986,37.141,0.145,7.559,2.556,15/9-F-11 A
78517,3458.4,76.368,36.747,0.144,7.542,2.556,15/9-F-11 A
78518,3458.5,76.659,37.901,0.14,7.54,2.556,15/9-F-11 A
78519,3458.6,76.913,38.689,0.139,7.548,2.557,15/9-F-11 A
78520,3458.7,77.121,36.53,0.138,7.564,2.558,15/9-F-11 A
78521,3458.8,77.394,37.046,0.139,7.588,2.559,15/9-F-11 A
78522,3458.9,77.653,37.899,0.14,7.613,2.56,15/9-F-11 A
78523,3459.0,77.85,37.771,0.143,7.635,2.562,15/9-F-11 A
78524,3459.1,78.077,40.422,0.145,7.647,2.564,15/9-F-11 A
78525,3459.2,78.308,39.928,0.149,7.641,2.564,15/9-F-11 A
78526,3459.3,78.524,40.28,0.153,7.61,2.564,15/9-F-11 A
78527,3459.4,78.711,43.871,0.155,7.57,2.562,15/9-F-11 A
78528,3459.5,78.867,41.959,0.156,7.541,2.561,15/9-F-11 A
78529,3459.6,78.938,44.445,0.156,7.53,2.559,15/9-F-11 A
78530,3459.7,78.924,45.397,0.155,7.528,2.557,15/9-F-11 A
78531,3459.8,78.868,44.761,0.154,7.519,2.557,15/9-F-11 A
78532,3459.9,78.807,44.771,0.153,7.515,2.557,15/9-F-11 A
78533,3460.0,78.897,43.021,0.153,7.515,2.556,15/9-F-11 A
78534,3460.1,79.116,43.175,0.152,7.506,2.554,15/9-F-11 A
78535,3460.2,79.673,42.838,0.154,7.465,2.549,15/9-F-11 A
78536,3460.3,80.361,41.493,0.154,7.397,2.544,15/9-F-11 A
78537,3460.4,81.144,38.263,0.152,7.339,2.541,15/9-F-11 A
78538,3460.5,81.958,40.597,0.156,7.317,2.539,15/9-F-11 A
78539,3460.6,82.63,44.56,0.164,7.328,2.537,15/9-F-11 A
78540,3460.7,83.172,44.964,0.17,7.34,2.535,15/9-F-11 A
78541,3460.8,83.721,48.208,0.174,7.314,2.532,15/9-F-11 A
78542,3460.9,84.204,49.467,0.173,7.248,2.528,15/9-F-11 A
78543,3461.0,84.621,52.114,0.175,7.17,2.526,15/9-F-11 A
78544,3461.1,84.934,53.98,0.177,7.124,2.526,15/9-F-11 A
78545,3461.2,85.177,53.249,0.181,7.132,2.527,15/9-F-11 A
78546,3461.3,85.337,53.798,0.185,7.177,2.529,15/9-F-11 A
78547,3461.4,85.53,51.544,0.189,7.214,2.53,15/9-F-11 A
78548,3461.5,85.693,51.584,0.191,7.208,2.531,15/9-F-11 A
78549,3461.6,85.801,50.693,0.193,7.157,2.531,15/9-F-11 A
78550,3461.7,85.921,52.964,0.194,7.087,2.529,15/9-F-11 A
78551,3461.8,85.98,56.428,0.195,7.037,2.525,15/9-F-11 A
78552,3461.9,85.919,58.119,0.195,7.026,2.521,15/9-F-11 A
78553,3462.0,85.879,57.859,0.195,7.04,2.519,15/9-F-11 A
78554,3462.1,85.831,56.105,0.194,7.055,2.519,15/9-F-11 A
78555,3462.2,85.753,56.632,0.193,7.048,2.518,15/9-F-11 A
78556,3462.3,85.678,52.258,0.194,7.021,2.516,15/9-F-11 A
78557,3462.4,85.586,53.846,0.194,6.99,2.514,15/9-F-11 A
78558,3462.5,85.44,55.143,0.194,6.975,2.514,15/9-F-11 A
78559,3462.6,85.279,54.854,0.191,6.981,2.515,15/9-F-11 A
78560,3462.7,85.112,54.395,0.187,7.001,2.516,15/9-F-11 A
78561,3462.8,84.939,52.603,0.185,7.022,2.518,15/9-F-11 A
78562,3462.9,84.751,52.636,0.187,7.038,2.519,15/9-F-11 A
78563,3463.0,84.553,51.955,0.187,7.057,2.52,15/9-F-11 A
78564,3463.1,84.333,51.722,0.186,7.091,2.522,15/9-F-11 A
78565,3463.2,84.186,52.712,0.185,7.14,2.526,15/9-F-11 A
78566,3463.3,84.08,52.632,0.184,7.19,2.529,15/9-F-11 A
78567,3463.4,83.947,50.612,0.184,7.209,2.53,15/9-F-11 A
78568,3463.5,83.658,50.2,0.184,7.189,2.53,15/9-F-11 A
78569,3463.6,83.246,50.762,0.184,7.155,2.528,15/9-F-11 A
78570,3463.7,82.704,48.707,0.183,7.134,2.526,15/9-F-11 A
78571,3463.8,82.004,48.709,0.181,7.133,2.525,15/9-F-11 A
78572,3463.9,81.167,49.703,0.18,7.137,2.524,15/9-F-11 A
78573,3464.0,81.754,47.631,0.176,7.139,2.523,15/9-F-11 A
78574,3464.1,82.094,46.58,0.178,7.145,2.523,15/9-F-11 A
78575,3464.2,82.17,47.378,0.177,7.165,2.525,15/9-F-11 A
78576,3464.3,82.422,47.531,0.177,7.186,2.528,15/9-F-11 A
78577,3464.4,82.471,46.904,0.173,7.184,2.532,15/9-F-11 A
78578,3464.5,82.243,48.876,0.173,7.162,2.534,15/9-F-11 A
78579,3464.6,82.855,49.216,0.174,7.144,2.534,15/9-F-11 A
78580,3464.7,83.448,48.733,0.178,7.139,2.533,15/9-F-11 A
78581,3464.8,83.876,48.843,0.181,7.14,2.532,15/9-F-11 A
78582,3464.9,84.41,49.302,0.185,7.128,2.531,15/9-F-11 A
78583,3465.0,84.871,47.949,0.19,7.097,2.53,15/9-F-11 A
78584,3465.1,85.155,49.835,0.19,7.044,2.526,15/9-F-11 A
78585,3465.2,85.345,52.184,0.192,6.998,2.522,15/9-F-11 A
78586,3465.3,85.469,52.349,0.191,6.987,2.518,15/9-F-11 A
78587,3465.4,85.483,51.84,0.19,7.012,2.516,15/9-F-11 A
78588,3465.5,85.36,52.622,0.189,7.04,2.516,15/9-F-11 A
78589,3465.6,85.155,52.841,0.187,7.033,2.517,15/9-F-11 A
78590,3465.7,84.828,52.655,0.189,6.996,2.518,15/9-F-11 A
78591,3465.8,84.438,53.293,0.189,6.957,2.519,15/9-F-11 A
78592,3465.9,84.055,53.51,0.188,6.943,2.521,15/9-F-11 A
78593,3466.0,83.806,54.443,0.185,6.952,2.524,15/9-F-11 A
78594,3466.1,83.873,54.121,0.184,6.967,2.528,15/9-F-11 A
78595,3466.2,84.079,54.26,0.184,6.984,2.531,15/9-F-11 A
78596,3466.3,84.183,54.356,0.185,7.003,2.533,15/9-F-11 A
78597,3466.4,84.453,53.546,0.188,7.021,2.532,15/9-F-11 A
78598,3466.5,84.805,53.42,0.191,7.043,2.532,15/9-F-11 A
78599,3466.6,84.965,55.332,0.194,7.062,2.531,15/9-F-11 A
78600,3466.7,85.167,57.081,0.197,7.064,2.529,15/9-F-11 A
78601,3466.8,85.394,57.557,0.198,7.047,2.526,15/9-F-11 A
78602,3466.9,85.545,55.561,0.199,7.024,2.522,15/9-F-11 A
78603,3467.0,85.695,56.333,0.199,7.016,2.52,15/9-F-11 A
78604,3467.1,85.843,55.516,0.199,7.024,2.519,15/9-F-11 A
78605,3467.2,85.884,54.01,0.199,7.034,2.518,15/9-F-11 A
78606,3467.3,85.946,54.554,0.198,7.038,2.518,15/9-F-11 A
78607,3467.4,86.032,54.903,0.197,7.028,2.517,15/9-F-11 A
78608,3467.5,86.244,53.299,0.2,6.996,2.516,15/9-F-11 A
78609,3467.6,86.491,53.286,0.202,6.938,2.512,15/9-F-11 A
78610,3467.7,86.78,55.873,0.204,6.876,2.508,15/9-F-11 A
78611,3467.8,87.209,58.455,0.207,6.813,2.504,15/9-F-11 A
78612,3467.9,87.668,58.265,0.209,6.795,2.502,15/9-F-11 A
78613,3468.0,88.154,57.941,0.209,6.814,2.502,15/9-F-11 A
78614,3468.1,88.413,59.259,0.21,6.853,2.503,15/9-F-11 A
78615,3468.2,88.505,59.756,0.212,6.899,2.504,15/9-F-11 A
78616,3468.3,88.338,58.994,0.214,6.93,2.504,15/9-F-11 A
78617,3468.4,88.116,59.717,0.216,6.931,2.503,15/9-F-11 A
78618,3468.5,87.845,60.851,0.215,6.9,2.502,15/9-F-11 A
78619,3468.6,87.479,62.33,0.214,6.857,2.503,15/9-F-11 A
78620,3468.7,87.343,63.134,0.214,6.83,2.503,15/9-F-11 A
78621,3468.8,87.258,62.636,0.214,6.828,2.504,15/9-F-11 A
78622,3468.9,87.109,62.381,0.216,6.834,2.504,15/9-F-11 A
78623,3469.0,87.127,61.683,0.217,6.834,2.505,15/9-F-11 A
78624,3469.1,87.179,59.982,0.218,6.822,2.507,15/9-F-11 A
78625,3469.2,87.087,59.408,0.218,6.813,2.507,15/9-F-11 A
78626,3469.3,86.828,62.856,0.215,6.82,2.507,15/9-F-11 A
78627,3469.4,86.409,64.903,0.209,6.841,2.507,15/9-F-11 A
78628,3469.5,85.525,65.293,0.201,6.882,2.508,15/9-F-11 A
78629,3469.6,84.995,64.185,0.193,6.934,2.512,15/9-F-11 A
78630,3469.7,84.673,60.681,0.188,6.992,2.518,15/9-F-11 A
78631,3469.8,84.221,58.982,0.186,7.042,2.525,15/9-F-11 A
78632,3469.9,84.127,58.135,0.187,7.068,2.53,15/9-F-11 A
78633,3470.0,84.302,56.98,0.189,7.072,2.534,15/9-F-11 A
78634,3470.1,84.456,55.89,0.192,7.052,2.535,15/9-F-11 A
78635,3470.2,84.653,55.706,0.198,7.008,2.532,15/9-F-11 A
78636,3470.3,84.89,56.45,0.199,6.948,2.527,15/9-F-11 A
78637,3470.4,85.131,58.364,0.202,6.884,2.521,15/9-F-11 A
78638,3470.5,85.332,59.032,0.203,6.832,2.517,15/9-F-11 A
78639,3470.6,85.489,59.157,0.203,6.79,2.515,15/9-F-11 A
78640,3470.7,85.523,59.588,0.202,6.758,2.513,15/9-F-11 A
78641,3470.8,85.536,58.483,0.205,6.745,2.513,15/9-F-11 A
78642,3470.9,85.53,57.645,0.202,6.744,2.513,15/9-F-11 A
78643,3471.0,85.558,59.585,0.201,6.74,2.512,15/9-F-11 A
78644,3471.1,85.601,59.362,0.199,6.723,2.512,15/9-F-11 A
78645,3471.2,85.663,60.268,0.197,6.698,2.511,15/9-F-11 A
78646,3471.3,85.639,59.624,0.197,6.675,2.51,15/9-F-11 A
78647,3471.4,85.592,58.101,0.197,6.658,2.508,15/9-F-11 A
78648,3471.5,85.529,57.105,0.197,6.637,2.504,15/9-F-11 A
78649,3471.6,85.409,56.244,0.197,6.603,2.499,15/9-F-11 A
78650,3471.7,85.275,57.603,0.196,6.567,2.494,15/9-F-11 A
78651,3471.8,85.143,59.219,0.196,6.554,2.492,15/9-F-11 A
78652,3471.9,85.082,59.344,0.195,6.579,2.494,15/9-F-11 A
78653,3472.0,85.078,57.987,0.195,6.625,2.496,15/9-F-11 A
78654,3472.1,85.181,56.476,0.195,6.658,2.496,15/9-F-11 A
78655,3472.2,85.374,58.091,0.195,6.657,2.495,15/9-F-11 A
78656,3472.3,85.608,58.333,0.197,6.633,2.491,15/9-F-11 A
78657,3472.4,85.851,58.639,0.2,6.625,2.489,15/9-F-11 A
78658,3472.5,86.237,59.622,0.206,6.654,2.489,15/9-F-11 A
78659,3472.6,86.687,60.451,0.215,6.712,2.492,15/9-F-11 A
78660,3472.7,87.082,61.326,0.219,6.773,2.495,15/9-F-11 A
78661,3472.8,87.545,62.192,0.219,6.825,2.497,15/9-F-11 A
78662,3472.9,88.014,63.683,0.218,6.867,2.497,15/9-F-11 A
78663,3473.0,88.096,65.286,0.217,6.898,2.496,15/9-F-11 A
78664,3473.1,88.033,67.134,0.214,6.923,2.496,15/9-F-11 A
78665,3473.2,87.873,68.95,0.214,6.948,2.499,15/9-F-11 A
78666,3473.3,88.052,71.468,0.215,6.977,2.504,15/9-F-11 A
78667,3473.4,88.172,72.937,0.222,7.017,2.51,15/9-F-11 A
78668,3473.5,88.239,73.628,0.226,7.078,2.514,15/9-F-11 A
78669,3473.6,88.225,75.962,0.233,7.166,2.518,15/9-F-11 A
78670,3473.7,87.947,78.914,0.241,7.276,2.519,15/9-F-11 A
78671,3473.8,87.369,79.265,0.246,7.399,2.517,15/9-F-11 A
78672,3473.9,86.61,80.82,0.246,7.542,2.514,15/9-F-11 A
78673,3474.0,85.587,78.737,0.237,7.736,2.513,15/9-F-11 A
78674,3474.1,84.216,74.33,0.218,7.983,2.517,15/9-F-11 A
78675,3474.2,82.214,67.679,0.189,8.227,2.525,15/9-F-11 A
78676,3474.3,79.885,59.4,0.157,8.4,2.533,15/9-F-11 A
78677,3474.4,77.13,50.754,0.129,8.462,2.541,15/9-F-11 A
78678,3474.5,74.676,40.616,0.107,8.425,2.553,15/9-F-11 A
78679,3474.6,72.41,31.245,0.094,8.339,2.568,15/9-F-11 A
78680,3474.7,70.423,25.704,0.089,8.26,2.584,15/9-F-11 A
78681,3474.8,69.208,21.563,0.088,8.219,2.596,15/9-F-11 A
78682,3474.9,68.345,19.372,0.09,8.219,2.602,15/9-F-11 A
78683,3475.0,67.899,19.137,0.092,8.251,2.607,15/9-F-11 A
78684,3475.1,67.849,19.771,0.094,8.291,2.612,15/9-F-11 A
78685,3475.2,68.015,20.44,0.098,8.32,2.618,15/9-F-11 A
78686,3475.3,68.471,21.287,0.096,8.323,2.621,15/9-F-11 A
78687,3475.4,68.744,22.087,0.096,8.3,2.62,15/9-F-11 A
78688,3475.5,68.914,23.05,0.097,8.268,2.616,15/9-F-11 A
78689,3475.6,68.974,22.789,0.098,8.252,2.611,15/9-F-11 A
78690,3475.7,69.021,23.341,0.099,8.264,2.608,15/9-F-11 A
78691,3475.8,69.059,23.645,0.1,8.292,2.611,15/9-F-11 A
78692,3475.9,69.079,23.938,0.102,8.309,2.616,15/9-F-11 A
78693,3476.0,68.99,24.938,0.102,8.298,2.617,15/9-F-11 A
78694,3476.1,68.834,25.84,0.104,8.248,2.613,15/9-F-11 A
78695,3476.2,68.71,26.144,0.1,8.165,2.606,15/9-F-11 A
78696,3476.3,68.443,25.224,0.101,8.067,2.6,15/9-F-11 A
78697,3476.4,68.068,25.249,0.095,7.978,2.595,15/9-F-11 A
78698,3476.5,67.814,25.258,0.091,7.924,2.59,15/9-F-11 A
78699,3476.6,67.688,24.92,0.088,7.913,2.585,15/9-F-11 A
78700,3476.7,67.684,22.092,0.086,7.937,2.582,15/9-F-11 A
78701,3476.8,67.541,21.549,0.085,7.983,2.583,15/9-F-11 A
78702,3476.9,67.396,20.871,0.085,8.03,2.587,15/9-F-11 A
78703,3477.0,67.25,20.239,0.086,8.055,2.591,15/9-F-11 A
78704,3477.1,67.049,20.211,0.087,8.033,2.594,15/9-F-11 A
78705,3477.2,66.892,20.306,0.088,7.977,2.595,15/9-F-11 A
78706,3477.3,66.802,21.332,0.089,7.924,2.596,15/9-F-11 A
78707,3477.4,66.777,21.194,0.092,7.908,2.595,15/9-F-11 A
78708,3477.5,66.796,21.382,0.091,7.923,2.594,15/9-F-11 A
